Title,Type,Area,Latitude,Longitude,Coordinates,Price(CZK)
"Byt 2+kk 41 m² k prodeji Na úlehli, Praha 4 - Michle; 3 890 000 Kč (+ provize RK, včetně právního servisu), výtah, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,41,50.0468,14.4631,"(50.0469, 14.4631)",3890000
"Byt 2+1 65 m² k prodeji Proutěná, Praha 4 - Újezd u Průhonic; 4 490 000 Kč (+ provize RK, včetně právního servisu), lodžie, výtah, panelová stavba, osobní vlastnictví, v dobrém stavu.",2+1,65,50.0224,14.5242,"(50.0225, 14.5242)",4490000
"Byt 3+kk 85 m² k prodeji Radimova, Praha - Břevnov; 12 199 430 Kč (cena je vč. DPH), terasa, lodžie, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.0874,14.3648,"(50.0874, 14.3649)",12199430
"Byt 4+kk 177 m² k prodeji Erbenova, Praha 5 - Smíchov; 29 890 000 Kč (včetně parkovacího stání a sklepního prostoru), terasa, parkovací místo, výtah, bezbariérový, smíšená stavba, osobní vlastnictví, ve výstavbě.",4+kk,177,50.0730,14.3889,"(50.0731, 14.389)",29890000
"Byt 3+kk 130 m² k prodeji Ruská, Praha 10 - Vršovice; 11 900 000 Kč, balkón, terasa, lodžie, parkovací místo, garáž, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+kk,130,50.0731,14.4684,"(50.0731, 14.4684)",11900000
"Byt 1+kk 36 m² k prodeji Radimova, Praha - Břevnov; 5 242 666 Kč (cena je vč. DPH), lodžie, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",1+kk,36,50.0874,14.3648,"(50.0874, 14.3649)",5242666
"Byt 4+kk 118 m² k prodeji Magistrů, Praha 4 - Michle; 11 690 000 Kč (Cena včetně provize a právního servisu.), garáž, výtah, skeletová stavba, osobní vlastnictví, ve velmi dobrém stavu.",4+kk,118,50.0595,14.4542,"(50.0595, 14.4542)",11690000
"Byt 3+1 67 m² k prodeji Gercenova, Praha 10 - Hostivař; 5 199 999 Kč, výtah, panelová stavba, osobní vlastnictví, po rekonstrukci.",3+1,67,50.0508,14.5443,"(50.0508, 14.5444)",5199999
"Byt 3+kk 92 m² k prodeji Chodská, Praha - Vinohrady; 16 200 000 Kč (včetně provize a právního servisu), výtah, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,92,50.0744,14.4458,"(50.0744, 14.4458)",16200000
"Byt 3+kk 106 m² k prodeji Kolejní, Praha - Dejvice; 15 700 000 Kč, balkón, terasa, parkovací místo, cihlová stavba, osobní vlastnictví, novostavby.",3+kk,106,50.1050,14.3888,"(50.1051, 14.3889)",15700000
"Byt 3+1 70 m² k prodeji Biskupcova, Praha 3 - Žižkov; 6 390 000 Kč (včetně poplatků, včetně provize, včetně právního servisu), výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,70,50.0907,14.4763,"(50.0907, 14.4764)",6390000
"Byt 1+kk 39 m² k prodeji Římská, Praha 2 - Vinohrady; 6 590 000 Kč, parkovací místo, garáž, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",1+kk,39,50.0772,14.4346,"(50.0772, 14.4346)",6590000
"Byt 2+1 89 m² k prodeji Ke Smíchovu, Praha 5 - Hlubočepy; 6 300 000 Kč (Cena včetně služeb a provize RK.), cihlová stavba, osobní vlastnictví, novostavby.",2+1,89,50.0205,14.3597,"(50.0205, 14.3598)",6300000
"Byt 2+kk 118 m² k prodeji Římská, Praha 2 - Vinohrady; 9 990 000 Kč, terasa, parkovací místo, garáž, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,118,50.0772,14.4346,"(50.0772, 14.4346)",9990000
"Byt 3+1 64 m² k prodeji Janouškova, Praha 6 - Veleslavín; 5 700 000 Kč, výtah, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,64,50.0900,14.3506,"(50.09, 14.3506)",5700000
"Byt 2+kk 55 m² k prodeji Archangelská, Praha 10 - Vršovice; 6 600 000 Kč, balkón, výtah, bezbariérový, skeletová stavba, osobní vlastnictví, novostavby.",2+kk,55,50.0686,14.4649,"(50.0686, 14.4649)",6600000
"Byt 1+kk 43 m² k prodeji Hnězdenská, Praha 8 - Troja; 4 000 000 Kč, výtah, skeletová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+kk,43,50.1268,14.4196,"(50.1268, 14.4197)",4000000
"Byt 2+1 46 m² k prodeji Veverkova, Praha 7 - Holešovice; 4 990 000 Kč, parkovací místo, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+1,46,50.1009,14.4316,"(50.1009, 14.4316)",4990000
"Byt 2+kk 56 m² k prodeji U Elektry, Praha - Praha 9; 5 490 000 Kč (vč. provize a právního servisu), balkón, výtah, cihlová stavba, osobní vlastnictví, novostavby.",2+kk,56,50.1010,14.5193,"(50.101, 14.5193)",5490000
"Byt 2+kk 52 m² k prodeji Mladotova, Praha 10 - Kolovraty; 5 290 000 Kč (vč. provize a právního servisu), balkón, cihlová stavba, družstevní vlastnictví, ve velmi dobrém stavu.",2+kk,52,50.0110,14.6307,"(50.011, 14.6307)",5290000
"Byt 3+kk 86 m² k prodeji Čelakovského sady, Praha; 12 240 000 Kč (vč. provize a právního servisu), balkón, výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+kk,86,50.0776,14.4304,"(50.0776, 14.4305)",12240000
"Byt 2+kk 45 m² k prodeji V jezírkách, Praha - Chodov; 3 350 000 Kč (+ anuita ve výši 670.000 Kč), výtah, panelová stavba, družstevní vlastnictví, ve velmi dobrém stavu.",2+kk,45,50.0267,14.5195,"(50.0267, 14.5195)",3350000
"Byt 4+kk 99 m² k prodeji Horolezecká, Praha 10 - Hostivař; 10 970 000 Kč (vč. provize a právního servisu), balkón, terasa, garáž, výtah, cihlová stavba, osobní vlastnictví, novostavby.",4+kk,99,50.0516,14.5415,"(50.0516, 14.5416)",10970000
"Byt 2+kk 58 m² k prodeji Velkoosecká, Praha 9 - Vinoř; 4 490 000 Kč (vč. provize a právního servisu), garáž, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,58,50.1442,14.5758,"(50.1443, 14.5758)",4490000
"Byt 3+kk 93 m² k prodeji Františka Jansy, Praha - Dolní Měcholupy; 2 850 000 Kč (včetně provize a právního servisu), lodžie, garáž, výtah, cihlová stavba, družstevní vlastnictví, novostavby.",3+kk,93,"50.065,",14.5527,"(50.065, 14.5527)",2850000
"Byt 2+kk 59 m² k prodeji Svitákova, Praha - Stodůlky; 1 990 000 Kč (včetně provize a právního servisu), balkón, garáž, výtah, cihlová stavba, družstevní vlastnictví, novostavby.",2+kk,59,50.0470,14.3026,"(50.0471, 14.3027)",1990000
"Byt 3+kk 71 m² k prodeji Plzeňská, Praha 5 - Smíchov; 9 450 000 Kč, balkón, terasa, výtah, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,71,50.0705,14.3774,"(50.0706, 14.3775)",9450000
"Byt 2+kk 58 m² k prodeji Jitřní, Praha 4 - Hodkovičky; 6 190 000 Kč (vč. provize a právního servisu), parkovací místo, výtah, cihlová stavba, osobní vlastnictví, novostavby.",2+kk,58,50.0249,14.4132,"(50.0249, 14.4132)",6190000
"Byt 2+kk 52 m² k prodeji Sazovická, Praha 5 - Zličín; 5 690 000 Kč (včetně právního servisu a provize RK), lodžie, parkovací místo, garáž, výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,52,50.0578,14.2835,"(50.0579, 14.2835)",5690000
"Byt 3+kk 124 m² k prodeji Na Návsi, Praha 10 - Dolní Měcholupy; 8 980 000 Kč (v ceně není zahrnuto garážové stání), terasa, garáž, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",3+kk,124,50.0553,14.5623,"(50.0553, 14.5624)",8980000
"Byt 3+1 100 m² k prodeji Sportovní, Praha - Vršovice; 7 700 000 Kč (v ceně veškerý právní servis a provize RK), parkovací místo, výtah, cihlová stavba, družstevní vlastnictví, po rekonstrukci.",3+1,100,50.0671,14.4548,"(50.0671, 14.4549)",7700000
"Byt 4+kk 120 m² k prodeji Merhoutova, Praha 4 - Kunratice; 11 999 999 Kč (plus provize rk), balkón, lodžie, parkovací místo, garáž, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, novostavby.",4+kk,120,50.0206,14.4668,"(50.0207, 14.4669)",11999999
"Byt 4+1 105 m² k prodeji Smikova, Praha 9 - Černý Most; 2 890 000 Kč (v ceně veškerý právní servis s advokátní úschovou), lodžie, parkovací místo, panelová stavba, družstevní vlastnictví, ve velmi dobrém stavu.",4+1,105,50.1040,14.5666,"(50.1041, 14.5666)",2890000
"Byt 3+kk 100 m² k prodeji Menclova, Praha 8 - Libeň; 14 800 000 Kč, terasa, parkovací místo, garáž, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, novostavby.",3+kk,100,50.1061,14.4661,"(50.1062, 14.4662)",14800000
"Byt 4+kk 142 m² k prodeji Hlaváčkova, Praha 5 - Košíře; 13 800 000 Kč, lodžie, parkovací místo, výtah, smíšená stavba, osobní vlastnictví, ve velmi dobrém stavu.",4+kk,142,50.0700,14.3812,"(50.07, 14.3813)",13800000
"Byt 5+1 151 m² k prodeji Volutová, Praha 5 - Stodůlky; 12 500 000 Kč, lodžie, parkovací místo, výtah, bezbariérový, skeletová stavba, osobní vlastnictví, ve velmi dobrém stavu.",5+1,151,50.0501,14.3389,"(50.0501, 14.339)",12500000
"Byt 5+1 223 m² k prodeji Terronská, Praha 6 - Bubeneč; 26 700 000 Kč, balkón, parkovací místo, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",5+1,223,50.1043,14.3981,"(50.1043, 14.3981)",26700000
"Byt 1+kk 29 m² k prodeji Novovysočanská, Praha 9 - Libeň; 3 129 000 Kč (Cena je uvedena bez DPH), garáž, výtah, smíšená stavba, osobní vlastnictví, novostavby.",1+kk,29,50.0992,14.4824,"(50.0993, 14.4824)",3129000
"Byt 1+1 27 m² k prodeji Saratovská, Praha 10 - Strašnice; 2 490 000 Kč, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+1,27,50.0747,14.4924,"(50.0747, 14.4924)",2490000
"Byt 2+kk 57 m² k prodeji Na Bělidle, Praha 5 - Smíchov; 8 900 000 Kč, parkovací místo, výtah, smíšená stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,57,50.0716,14.4061,"(50.0716, 14.4062)",8900000
"Byt 2+kk 69 m² k prodeji Ke Koh-i-nooru, Praha 5 - Stodůlky; 5 490 000 Kč, terasa, garáž, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,69,50.0645,14.3216,"(50.0646, 14.3217)",5490000
"Byt 3+1 44 m² k prodeji Karoliny Světlé, Praha 1 - Staré Město; 8 480 000 Kč, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,44,50.0842,14.4142,"(50.0842, 14.4142)",8480000
"Byt 4+1 107 m² k prodeji Záhřebská, Praha 2 - Vinohrady; 11 190 000 Kč, terasa, výtah, panelová stavba, družstevní vlastnictví, v dobrém stavu.",4+1,107,50.0718,14.4370,"(50.0719, 14.437)",11190000
"Byt 2+kk 42 m² k prodeji Mnichovická, Praha 4 - Háje; 3 990 000 Kč (+ provize RK), panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,42,50.0292,14.5308,"(50.0293, 14.5309)",3990000
"Byt 2+1 78 m² k prodeji Italská, Praha 2 - Vinohrady; 11 900 000 Kč, terasa, výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+1,78,50.0764,14.4349,"(50.0764, 14.435)",11900000
"Byt 2+kk 52 m² k prodeji Konšelská, Praha 8 - Libeň; 4 995 000 Kč (Prodává přímý majitel, neplatíte provizi! S ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatřen), výtah, cihlová stavba, osobní vlastnictví, po rekonstrukci.",2+kk,52,50.1132,14.4730,"(50.1133, 14.4731)",4995000
"Byt 2+kk 70 m² k prodeji Michelská, Praha 4; 5 150 000 Kč (cena včetně provize a právního servisu), terasa, cihlová stavba, družstevní vlastnictví, ve velmi dobrém stavu.",2+kk,70,50.0468,14.4604,"(50.0468, 14.4605)",5150000
"Byt 3+1 77 m² k prodeji Werichova, Praha 5 - Hlubočepy; 5 890 000 Kč (včetně provize a služeb), lodžie, výtah, bezbariérový, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,77,50.0314,14.3701,"(50.0314, 14.3702)",5890000
"Byt 2+kk 78 m² k prodeji Rohanské nábřeží, Praha 8 - Karlín; 9 900 000 Kč, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,78,50.0945,14.4472,"(50.0945, 14.4472)",9900000
"Byt 3+kk 81 m² k prodeji Bořivojova, Praha - Praha 3; 8 870 000 Kč, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,81,50.0835,14.4511,"(50.0836, 14.4511)",8870000
"Byt 1+kk 28 m² k prodeji U smaltovny, Praha 7 - Holešovice; 3 490 000 Kč, parkovací místo, výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+kk,28,50.1042,14.4354,"(50.1043, 14.4355)",3490000
"Byt 3+1 67 m² k prodeji Křižíkova, Praha - Praha 8; 8 750 000 Kč (včetně realitního a právního servisu), parkovací místo, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+1,67,50.0924,14.4511,"(50.0925, 14.4511)",8750000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 790 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4790000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 840 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4840000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 970 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7970000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 880 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7880000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 820 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7820000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 650 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10650000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 750 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4750000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 770 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7770000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 600 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10600000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 500 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10500000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 450 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10450000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 550 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10550000
"Byt 4+kk 91 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 8 240 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,91,50.1007,14.5061,"(50.1008, 14.5062)",8240000
"Byt 4+kk 112 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 350 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,112,50.1007,14.5061,"(50.1008, 14.5062)",10350000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 740 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4740000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 640 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4640000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 400 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10400000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 480 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4480000
"Byt 4+kk 112 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 300 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,112,50.1007,14.5061,"(50.1008, 14.5062)",10300000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 690 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4690000
"Byt 3+kk 79 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 200 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,79,50.1007,14.5061,"(50.1008, 14.5062)",7200000
"Byt 4+kk 113 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 10 700 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.1007,14.5061,"(50.1008, 14.5062)",10700000
"Byt 3+kk 79 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 210 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,79,50.1007,14.5061,"(50.1008, 14.5062)",7210000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 570 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7570000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 670 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7670000
"Byt 3+kk 85 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 7 620 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",3+kk,85,50.1007,14.5061,"(50.1008, 14.5062)",7620000
"Byt 4+kk 91 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 8 290 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",4+kk,91,50.1007,14.5061,"(50.1008, 14.5062)",8290000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 580 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4580000
"Byt 2+kk 56 m² k prodeji Čerpadlová, Praha 9 - Vysočany; 4 430 000 Kč (včetně DPH), balkón, výtah, skeletová stavba, osobní vlastnictví, v developerské projekty.",2+kk,56,50.1007,14.5061,"(50.1008, 14.5062)",4430000
"Byt 2+kk 61 m² k prodeji Plynární, Praha - Holešovice; 5 649 000 Kč, výtah, cihlová stavba, osobní vlastnictví, po rekonstrukci.",2+kk,61,50.1081,14.4402,"(50.1082, 14.4403)",5649000
"Byt 3+kk 62 m² k prodeji Praha 6 - Liboc; 4 490 000 Kč, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,62,50.0914,14.3217,"(50.0914, 14.3218)",4490000
"Byt 3+1 70 m² k prodeji Limuzská, Praha - Praha 10; 6 000 000 Kč, lodžie, výtah, bezbariérový, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,70,50.0807,14.5085,"(50.0808, 14.5085)",6000000
"Byt 3+kk 96 m² k prodeji Plzeňská, Praha 5 - Motol; 11 000 000 Kč (+ provize RK), balkón, terasa, lodžie, garáž, výtah, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,96,50.0698,14.3666,"(50.0698, 14.3667)",11000000
